Timestamp,Event,SequenceNum,Detail
2026-06-07T20:56:11.9825356Z,PacketSent,141,"size=1069"
2026-06-07T20:56:11.9826448Z,AckReceived,141,""
2026-06-07T20:56:11.9826714Z,PacketSent,142,"size=1069"
2026-06-07T20:56:11.9827675Z,AckReceived,142,""
2026-06-07T20:56:11.9828068Z,PacketSent,143,"size=1069"
2026-06-07T20:56:11.9829041Z,AckReceived,143,""
2026-06-07T20:56:11.9829288Z,PacketSent,144,"size=1069"
2026-06-07T20:56:11.9830232Z,AckReceived,144,""
2026-06-07T20:56:11.9830475Z,PacketSent,145,"size=1069"
2026-06-07T20:56:11.9831470Z,AckReceived,145,""
2026-06-07T20:56:11.9831831Z,PacketSent,146,"size=1069"
2026-06-07T20:56:11.9832910Z,AckReceived,146,""
2026-06-07T20:56:11.9833123Z,PacketSent,147,"size=1069"
2026-06-07T20:56:11.9834106Z,AckReceived,147,""
2026-06-07T20:56:11.9834324Z,PacketSent,148,"size=1069"
2026-06-07T20:56:11.9835367Z,AckReceived,148,""
2026-06-07T20:56:12.4960860Z,Timeout,149,""
2026-06-07T20:56:12.4962123Z,Retransmission,149,""
2026-06-07T20:56:12.4963640Z,PacketSent,149,"size=1069"
2026-06-07T20:56:12.4966786Z,AckReceived,149,""
2026-06-07T20:56:12.4967291Z,PacketSent,150,"size=1069"
2026-06-07T20:56:12.4969484Z,AckReceived,150,""
2026-06-07T20:56:12.4969874Z,PacketSent,151,"size=1069"
2026-06-07T20:56:12.4971600Z,AckReceived,151,""
2026-06-07T20:56:12.4972523Z,PacketSent,152,"size=1069"
2026-06-07T20:56:12.4973611Z,AckReceived,152,""
2026-06-07T20:56:12.4973963Z,PacketSent,153,"size=1069"
2026-06-07T20:56:12.4975011Z,AckReceived,153,""
2026-06-07T20:56:12.4975303Z,PacketSent,154,"size=1069"
2026-06-07T20:56:12.4976358Z,AckReceived,154,""
2026-06-07T20:56:12.4976614Z,PacketSent,155,"size=1069"
2026-06-07T20:56:12.4978092Z,AckReceived,155,""
2026-06-07T20:56:12.4978362Z,PacketSent,156,"size=1069"
2026-06-07T20:56:12.4979841Z,AckReceived,156,""
2026-06-07T20:56:12.4980048Z,PacketSent,157,"size=1069"
2026-06-07T20:56:12.4981495Z,AckReceived,157,""
2026-06-07T20:56:12.4981802Z,PacketSent,158,"size=1069"
2026-06-07T20:56:12.4983371Z,AckReceived,158,""
2026-06-07T20:56:13.0012217Z,Timeout,159,""
2026-06-07T20:56:13.0013451Z,Retransmission,159,""
2026-06-07T20:56:13.0015056Z,PacketSent,159,"size=1069"
2026-06-07T20:56:13.0018764Z,AckReceived,159,""
2026-06-07T20:56:13.0019047Z,PacketSent,160,"size=1069"
2026-06-07T20:56:13.0021444Z,AckReceived,160,""
2026-06-07T20:56:13.0022050Z,PacketSent,161,"size=1069"
2026-06-07T20:56:13.0024087Z,AckReceived,161,""
2026-06-07T20:56:13.0024476Z,PacketSent,162,"size=1069"
2026-06-07T20:56:13.0026248Z,AckReceived,162,""
2026-06-07T20:56:13.0026536Z,PacketSent,163,"size=1069"
2026-06-07T20:56:13.0027834Z,AckReceived,163,""
2026-06-07T20:56:13.0028088Z,PacketSent,164,"size=1069"
2026-06-07T20:56:13.0029127Z,AckReceived,164,""
2026-06-07T20:56:13.0029322Z,PacketSent,165,"size=1069"
2026-06-07T20:56:13.0030249Z,AckReceived,165,""
2026-06-07T20:56:13.0030655Z,PacketSent,166,"size=1069"
2026-06-07T20:56:13.0031652Z,AckReceived,166,""
2026-06-07T20:56:13.0031867Z,PacketSent,167,"size=1069"
2026-06-07T20:56:13.0032749Z,AckReceived,167,""
2026-06-07T20:56:13.0032982Z,PacketSent,168,"size=1069"
2026-06-07T20:56:13.0033783Z,AckReceived,168,""
2026-06-07T20:56:13.0033963Z,PacketSent,169,"size=1069"
2026-06-07T20:56:13.0034902Z,AckReceived,169,""
2026-06-07T20:56:13.0035189Z,PacketSent,170,"size=1069"
2026-06-07T20:56:13.0036142Z,AckReceived,170,""
2026-06-07T20:56:13.0036498Z,PacketSent,171,"size=1069"
2026-06-07T20:56:13.0037457Z,AckReceived,171,""
2026-06-07T20:56:13.0037714Z,PacketSent,172,"size=1069"
2026-06-07T20:56:13.0038688Z,AckReceived,172,""
2026-06-07T20:56:13.0038910Z,PacketSent,173,"size=1069"
2026-06-07T20:56:13.0039762Z,AckReceived,173,""
2026-06-07T20:56:13.0039980Z,PacketSent,174,"size=1069"
2026-06-07T20:56:13.0040824Z,AckReceived,174,""
2026-06-07T20:56:13.0041063Z,PacketSent,175,"size=1069"
2026-06-07T20:56:13.0041928Z,AckReceived,175,""
2026-06-07T20:56:13.0042127Z,PacketSent,176,"size=1069"
2026-06-07T20:56:13.0043197Z,AckReceived,176,""
2026-06-07T20:56:13.0043516Z,PacketSent,177,"size=1069"
2026-06-07T20:56:13.0044449Z,AckReceived,177,""
2026-06-07T20:56:13.0044654Z,PacketSent,178,"size=1069"
2026-06-07T20:56:13.0045570Z,AckReceived,178,""
2026-06-07T20:56:13.0045880Z,PacketSent,179,"size=1069"
2026-06-07T20:56:13.0046812Z,AckReceived,179,""
2026-06-07T20:56:13.0047020Z,PacketSent,180,"size=1069"
2026-06-07T20:56:13.0048093Z,AckReceived,180,""
2026-06-07T20:56:13.0048352Z,PacketSent,181,"size=1069"
